Id,RouteId,ImageName,Distress_Class,BoundingBox,File_Path
599,36,2022_12_16_18_15_00_595822_RIM.jpg,"Transverse Cracks","[1287.0, -2.0, 33.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_00_595822_RIM.jpg
600,36,2022_12_16_18_15_02_609437_RIM.jpg,ravelling,"[200.0, 0.0, 1363.0, 127.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_02_609437_RIM.jpg
601,36,2022_12_16_18_15_02_609437_RIM.jpg,"Transverse Cracks","[184.0, 4.0, 37.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_02_609437_RIM.jpg
602,36,2022_12_16_18_15_04_463479_RIM.jpg,"Transverse Cracks","[233.0, 8.0, 32.0, 122.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_04_463479_RIM.jpg
606,36,2022_12_16_18_15_11_179518_RIM.jpg,"Longitudinal Joint","[4.0, 83.0, 422.0, 37.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_11_179518_RIM.jpg
607,36,2022_12_16_18_15_11_179518_RIM.jpg,"Longitudinal Joint","[716.0, 69.0, 847.0, 43.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_11_179518_RIM.jpg
608,36,2022_12_16_18_15_14_180492_RIM.jpg,"Longitudinal Joint","[655.0, 78.0, 908.0, 38.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_14_180492_RIM.jpg
609,36,2022_12_16_18_15_14_180492_RIM.jpg,"Longitudinal Joint","[135.0, 101.0, 497.0, 21.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_14_180492_RIM.jpg
610,36,2022_12_16_18_15_16_541179_RIM.jpg,"Transverse Cracks","[682.0, -1.0, 64.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_16_541179_RIM.jpg
611,36,2022_12_16_18_15_16_541179_RIM.jpg,"Transverse Cracks","[1307.0, 2.0, 53.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_16_541179_RIM.jpg
612,36,2022_12_16_18_15_18_694420_RIM.jpg,"Transverse Cracks","[789.0, 8.0, 39.0, 120.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_18_694420_RIM.jpg
613,36,2022_12_16_18_15_20_954376_RIM.jpg,"Transverse Cracks","[711.0, 5.0, 34.0, 125.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_20_954376_RIM.jpg
614,36,2022_12_16_18_15_20_954376_RIM.jpg,"Transverse Cracks","[789.0, 8.0, 42.0, 122.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_20_954376_RIM.jpg
615,36,2022_12_16_18_15_20_954376_RIM.jpg,"Transverse Cracks","[1482.0, 4.0, 32.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_20_954376_RIM.jpg
616,36,2022_12_16_18_15_23_707015_RIM.jpg,"Transverse Cracks","[523.0, -2.0, 23.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_23_707015_RIM.jpg
617,36,2022_12_16_18_15_23_707015_RIM.jpg,"Transverse Cracks","[599.0, -2.0, 41.0, 129.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_23_707015_RIM.jpg
618,36,2022_12_16_18_15_23_707015_RIM.jpg,"Longitudinal Joint","[30.0, 78.0, 849.0, 46.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_23_707015_RIM.jpg
619,36,2022_12_16_18_15_26_819690_RIM.jpg,"Longitudinal Joint","[6.0, 82.0, 1553.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_26_819690_RIM.jpg
620,36,2022_12_16_18_15_26_819690_RIM.jpg,"Transverse Cracks","[36.0, 4.0, 29.0, 103.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_26_819690_RIM.jpg
621,36,2022_12_16_18_11_44_947056_RIM.jpg,"Transverse Cracks","[310.0, 4.0, 53.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_11_44_947056_RIM.jpg
622,36,2022_12_16_18_11_49_540771_RIM.jpg,"Transverse Cracks","[338.0, 44.0, 62.0, 82.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_11_49_540771_RIM.jpg
624,36,2022_12_16_18_12_21_582081_RIM.jpg,"Transverse Cracks","[263.0, 14.0, 66.0, 114.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_21_582081_RIM.jpg
626,36,2022_12_16_18_12_26_877918_RIM.jpg,"Transverse Cracks","[684.0, 25.0, 49.0, 103.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_26_877918_RIM.jpg
627,36,2022_12_16_18_12_59_578465_RIM.jpg,"Transverse Cracks","[910.0, 28.0, 53.0, 102.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_59_578465_RIM.jpg
628,36,2022_12_16_18_12_59_578465_RIM.jpg,"Transverse Cracks","[842.0, 26.0, 38.0, 104.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_59_578465_RIM.jpg
630,36,2022_12_16_18_14_41_217646_RIM.jpg,"Transverse Cracks","[903.0, 14.0, 37.0, 116.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_41_217646_RIM.jpg
631,36,2022_12_16_18_14_41_217646_RIM.jpg,"Transverse Cracks","[1454.0, 10.0, 38.0, 116.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_41_217646_RIM.jpg
1252,36,2022_12_16_18_11_29_436537_RIM.jpg,"Longitudinal Cracks","[1291.0, 0.0, 272.0, 83.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_11_29_436537_RIM.jpg
1253,36,2022_12_16_18_12_21_582081_RIM.jpg,"Transvere Joint","[753.0, -2.0, 28.0, 132.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_21_582081_RIM.jpg
1254,36,2022_12_16_18_12_21_582081_RIM.jpg,"Transvere Joint","[38.0, 4.0, 27.0, 126.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_21_582081_RIM.jpg
1255,36,2022_12_16_18_13_22_932010_RIM.jpg,"Longitudinal Joint","[628.0, 66.0, 652.0, 59.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_13_22_932010_RIM.jpg
1256,36,2022_12_16_18_14_35_443089_RIM.jpg,"Longitudinal Joint","[512.0, 46.0, 1051.0, 24.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_35_443089_RIM.jpg
1258,36,2022_12_16_18_14_47_935680_RIM.jpg,"Longitudinal Joint","[4.0, 101.0, 825.0, 23.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_47_935680_RIM.jpg
1259,36,2022_12_16_18_14_55_136422_RIM.jpg,"Longitudinal Joint","[6.0, 40.0, 577.0, 28.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_55_136422_RIM.jpg
1260,36,2022_12_16_18_14_55_136422_RIM.jpg,"Longitudinal Joint","[749.0, 58.0, 493.0, 23.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_55_136422_RIM.jpg
1261,36,2022_12_16_18_14_55_136422_RIM.jpg,"Longitudinal Joint","[1286.0, 57.0, 277.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_55_136422_RIM.jpg
1262,36,2022_12_16_18_14_56_871782_RIM.jpg,"Longitudinal Joint","[591.0, 36.0, 737.0, 27.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_56_871782_RIM.jpg
1264,36,2022_12_16_18_15_04_463479_RIM.jpg,"Longitudinal Cracks","[283.0, 57.0, 209.0, 73.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_04_463479_RIM.jpg
1440,36,2022_12_16_18_11_35_345733_RIM.jpg,"Longitudinal Cracks","[-1.0, 35.0, 733.0, 29.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_11_35_345733_RIM.jpg
1441,36,2022_12_16_18_11_35_345733_RIM.jpg,"Longitudinal Cracks","[1022.0, 17.0, 357.0, 39.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_11_35_345733_RIM.jpg
1442,36,2022_12_16_18_12_12_620049_RIM.jpg,"Longitudinal Cracks","[4.0, 36.0, 820.0, 49.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_12_620049_RIM.jpg
1443,36,2022_12_16_18_12_12_620049_RIM.jpg,"Longitudinal Cracks","[965.0, 75.0, 352.0, 34.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_12_620049_RIM.jpg
1444,36,2022_12_16_18_12_17_013300_RIM.jpg,"Longitudinal Cracks","[5.0, 31.0, 1044.0, 28.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_17_013300_RIM.jpg
1445,36,2022_12_16_18_12_17_013300_RIM.jpg,"Longitudinal Cracks","[1115.0, 28.0, 445.0, 37.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_17_013300_RIM.jpg
1446,36,2022_12_16_18_12_21_582081_RIM.jpg,"Transvere Joint","[1334.0, 6.0, 17.0, 124.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_21_582081_RIM.jpg
1447,36,2022_12_16_18_12_21_582081_RIM.jpg,"Transvere Joint","[1466.0, 0.0, 18.0, 130.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_21_582081_RIM.jpg
1448,36,2022_12_16_18_12_26_877918_RIM.jpg,"Longitudinal Cracks","[6.0, 30.0, 519.0, 27.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_26_877918_RIM.jpg
1449,36,2022_12_16_18_12_26_877918_RIM.jpg,"Longitudinal Cracks","[600.0, 15.0, 963.0, 37.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_26_877918_RIM.jpg
1451,36,2022_12_16_18_12_32_526811_RIM.jpg,"Longitudinal Cracks","[-2.0, 53.0, 1559.0, 68.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_32_526811_RIM.jpg
1452,36,2022_12_16_18_12_37_625177_RIM.jpg,"Longitudinal Cracks","[2.0, 72.0, 909.0, 53.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_37_625177_RIM.jpg
1453,36,2022_12_16_18_12_37_625177_RIM.jpg,"Longitudinal Cracks","[955.0, 52.0, 608.0, 29.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_37_625177_RIM.jpg
1454,36,2022_12_16_18_12_42_390432_RIM.jpg,"Longitudinal Cracks","[1.0, 25.0, 948.0, 38.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_42_390432_RIM.jpg
1455,36,2022_12_16_18_12_42_390432_RIM.jpg,"Longitudinal Cracks","[1004.0, 41.0, 558.0, 50.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_42_390432_RIM.jpg
1456,36,2022_12_16_18_12_46_426638_RIM.jpg,"Longitudinal Cracks","[2.0, 16.0, 778.0, 38.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_46_426638_RIM.jpg
1457,36,2022_12_16_18_12_46_426638_RIM.jpg,"Longitudinal Cracks","[1008.0, 34.0, 555.0, 28.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_46_426638_RIM.jpg
1458,36,2022_12_16_18_12_46_426638_RIM.jpg,"Transverse Cracks","[513.0, 2.0, 27.0, 128.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_46_426638_RIM.jpg
1459,36,2022_12_16_18_12_50_633388_RIM.jpg,"Longitudinal Cracks","[311.0, 16.0, 1252.0, 34.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_50_633388_RIM.jpg
1460,36,2022_12_16_18_12_54_953833_RIM.jpg,"Longitudinal Cracks","[-1.0, 32.0, 464.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_54_953833_RIM.jpg
1461,36,2022_12_16_18_12_54_953833_RIM.jpg,"Longitudinal Cracks","[627.0, 9.0, 819.0, 26.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_54_953833_RIM.jpg
1462,36,2022_12_16_18_12_59_578465_RIM.jpg,"Longitudinal Joint","[-1.0, 32.0, 839.0, 29.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_12_59_578465_RIM.jpg
1463,36,2022_12_16_18_13_35_796606_RIM.jpg,"Longitudinal Cracks","[-1.0, 44.0, 906.0, 42.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_13_35_796606_RIM.jpg
1464,36,2022_12_16_18_13_40_403285_RIM.jpg,"Longitudinal Cracks","[18.0, 32.0, 1545.0, 47.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_13_40_403285_RIM.jpg
1465,36,2022_12_16_18_13_45_442808_RIM.jpg,"Longitudinal Cracks","[406.0, 24.0, 931.0, 34.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_13_45_442808_RIM.jpg
1466,36,2022_12_16_18_14_02_359566_RIM.jpg,"Longitudinal Cracks","[13.0, 57.0, 542.0, 73.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_02_359566_RIM.jpg
1467,36,2022_12_16_18_14_02_359566_RIM.jpg,"Longitudinal Cracks","[1298.0, 59.0, 250.0, 71.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_02_359566_RIM.jpg
1468,36,2022_12_16_18_14_05_965922_RIM.jpg,"Longitudinal Cracks","[1078.0, 23.0, 460.0, 44.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_05_965922_RIM.jpg
1470,36,2022_12_16_18_14_08_632790_RIM.jpg,"Longitudinal Cracks","[641.0, 8.0, 518.0, 36.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_08_632790_RIM.jpg
1471,36,2022_12_16_18_14_18_784640_RIM.jpg,"Longitudinal Cracks","[445.0, 48.0, 849.0, 40.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_18_784640_RIM.jpg
1472,36,2022_12_16_18_14_21_030633_RIM.jpg,"Longitudinal Cracks","[938.0, 85.0, 625.0, 42.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_21_030633_RIM.jpg
1473,36,2022_12_16_18_14_25_757991_RIM.jpg,"Longitudinal Cracks","[7.0, 38.0, 300.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_25_757991_RIM.jpg
1474,36,2022_12_16_18_14_28_545536_RIM.jpg,"Longitudinal Cracks","[4.0, 33.0, 1559.0, 60.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_28_545536_RIM.jpg
1475,36,2022_12_16_18_14_31_073775_RIM.jpg,"Longitudinal Cracks","[8.0, 28.0, 1555.0, 57.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_31_073775_RIM.jpg
1476,36,2022_12_16_18_14_33_297827_RIM.jpg,"Longitudinal Cracks","[1.0, 35.0, 773.0, 29.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_33_297827_RIM.jpg
1477,36,2022_12_16_18_14_33_297827_RIM.jpg,"Longitudinal Cracks","[829.0, 14.0, 734.0, 45.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_33_297827_RIM.jpg
1478,36,2022_12_16_18_14_35_443089_RIM.jpg,"Longitudinal Cracks","[17.0, 60.0, 396.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_35_443089_RIM.jpg
1480,36,2022_12_16_18_14_37_575387_RIM.jpg,"Longitudinal Cracks","[658.0, 75.0, 635.0, 50.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_37_575387_RIM.jpg
1481,36,2022_12_16_18_14_39_614933_RIM.jpg,"Longitudinal Joint","[8.0, 97.0, 759.0, 29.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_39_614933_RIM.jpg
1482,36,2022_12_16_18_14_41_217646_RIM.jpg,"Longitudinal Cracks","[554.0, 83.0, 349.0, 41.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_41_217646_RIM.jpg
1483,36,2022_12_16_18_14_41_217646_RIM.jpg,"Longitudinal Joint","[992.0, 97.0, 552.0, 30.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_41_217646_RIM.jpg
1484,36,2022_12_16_18_14_41_217646_RIM.jpg,"Longitudinal Joint","[18.0, 93.0, 502.0, 31.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_14_41_217646_RIM.jpg
1485,36,2022_12_16_18_15_06_341456_RIM.jpg,"Longitudinal Joint","[5.0, 85.0, 1197.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_06_341456_RIM.jpg
1486,36,2022_12_16_18_15_06_341456_RIM.jpg,"Longitudinal Cracks","[1231.0, 80.0, 326.0, 45.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_06_341456_RIM.jpg
1487,36,2022_12_16_18_15_08_509658_RIM.jpg,"Longitudinal Joint","[4.0, 86.0, 180.0, 25.0]",Y:/LCMS_Data_21-12-22/Filtered_for_labeling/rigid_road/Peddamma_thalli_road_5\2022_12_16_entranceB__To__exit_Lane1_LHS//Processed_RIM//2022_12_16_18_15_08_509658_RIM.jpg
