,0,1,2,3,4,5,6,7,8,9,10,11,12,13
208,239,1,20,0.6618,2022_11_10_17_47_55_860192_RIM.jpg,Alligator Cracking,239,,"[1076.0, 2.0, 484.0, 69.0]",Rectangle,"('0', '0')",2022-12-22 16:28:39,"{'Object Chainage': '0.6618', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.407', 'Area': '1.26', 'Area_Percentage': '15.45', 'Remarks': ''}",39
209,240,1,20,0.6584,2022_11_10_17_47_55_860192_RIM.jpg,Alligator Cracking,240,,"[542.0, -2.0, 393.0, 56.0]",Rectangle,"('0', '0')",2022-12-22 16:28:46,"{'Object Chainage': '0.6584', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.331', 'Area': '0.83', 'Area_Percentage': '10.18', 'Remarks': ''}",39
210,241,1,20,0.6686,2022_11_10_17_47_57_656386_RIM.jpg,Alligator Cracking,241,,"[123.0, 4.0, 1310.0, 57.0]",Rectangle,"('0', '0')",2022-12-22 16:29:27,"{'Object Chainage': '0.6686', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.336', 'Area': '2.81', 'Area_Percentage': '34.54', 'Remarks': ''}",39
211,242,1,20,0.6752,2022_11_10_17_47_59_461556_RIM.jpg,Alligator Cracking,242,,"[5.0, 3.0, 377.0, 64.0]",Rectangle,"('0', '0')",2022-12-22 16:29:36,"{'Object Chainage': '0.6752', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.378', 'Area': '0.91', 'Area_Percentage': '11.16', 'Remarks': ''}",39
212,243,1,20,0.6829,2022_11_10_17_47_59_461556_RIM.jpg,Alligator Cracking,243,,"[1456.0, 2.0, 107.0, 52.0]",Rectangle,"('0', '0')",2022-12-22 16:29:47,"{'Object Chainage': '0.6829', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.307', 'Area': '0.21', 'Area_Percentage': '2.57', 'Remarks': ''}",39
213,244,1,20,0.6862,2022_11_10_17_48_01_258748_RIM.jpg,Alligator Cracking,244,,"[208.0, 1.0, 342.0, 66.0]",Rectangle,"('0', '0')",2022-12-22 16:30:00,"{'Object Chainage': '0.6862', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.39', 'Area': '0.85', 'Area_Percentage': '10.44', 'Remarks': ''}",39
214,245,1,20,0.6924,2022_11_10_17_48_01_258748_RIM.jpg,Alligator Cracking,245,,"[1301.0, 5.0, 251.0, 45.0]",Rectangle,"('0', '0')",2022-12-22 16:30:08,"{'Object Chainage': '0.6924', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.266', 'Area': '0.43', 'Area_Percentage': '5.22', 'Remarks': ''}",39
215,247,1,20,0.7169,2022_11_10_17_48_06_679261_RIM.jpg,Alligator Cracking,247,,"[-2.0, -1.0, 981.0, 86.0]",Rectangle,"('0', '0')",2022-12-22 16:31:05,"{'Object Chainage': '0.7169', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.508', 'Area': '3.18', 'Area_Percentage': '39.02', 'Remarks': ''}",39
216,248,1,20,0.7286,2022_11_10_17_48_08_512861_RIM.jpg,Alligator Cracking,248,,"[3.0, -2.0, 1560.0, 88.0]",Rectangle,"('0', '0')",2022-12-22 16:31:23,"{'Object Chainage': '0.7286', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.519', 'Area': '5.17', 'Area_Percentage': '63.49', 'Remarks': ''}",39
217,249,1,20,0.7367,2022_11_10_17_48_10_354945_RIM.jpg,Alligator Cracking,249,,"[199.0, 6.0, 510.0, 46.0]",Rectangle,"('0', '0')",2022-12-22 16:31:34,"{'Object Chainage': '0.7367', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.271', 'Area': '0.88', 'Area_Percentage': '10.85', 'Remarks': ''}",39
218,250,1,20,0.741,2022_11_10_17_48_10_354945_RIM.jpg,Alligator Cracking,250,,"[807.0, -2.0, 756.0, 75.0]",Rectangle,"('0', '0')",2022-12-22 16:31:40,"{'Object Chainage': '0.741', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.443', 'Area': '2.14', 'Area_Percentage': '26.22', 'Remarks': ''}",39
219,251,1,20,0.7489,2022_11_10_17_48_12_185078_RIM.jpg,Alligator Cracking,251,,"[465.0, 9.0, 735.0, 52.0]",Rectangle,"('0', '0')",2022-12-22 16:31:49,"{'Object Chainage': '0.7489', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.307', 'Area': '1.44', 'Area_Percentage': '17.68', 'Remarks': ''}",39
220,252,1,20,0.7658,2022_11_10_17_48_15_789954_RIM.jpg,Alligator Cracking,252,,"[95.0, 0.0, 413.0, 103.0]",Rectangle,"('0', '0')",2022-12-22 16:32:04,"{'Object Chainage': '0.7658', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.608', 'Area': '1.6', 'Area_Percentage': '19.68', 'Remarks': ''}",39
221,253,1,20,0.7792,2022_11_10_17_48_17_556228_RIM.jpg,Alligator Cracking,253,,"[644.0, 0.0, 480.0, 76.0]",Rectangle,"('0', '0')",2022-12-22 16:32:15,"{'Object Chainage': '0.7792', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.449', 'Area': '1.37', 'Area_Percentage': '16.87', 'Remarks': ''}",39
222,254,1,20,0.8177,2022_11_10_17_48_24_865291_RIM.jpg,Pothole,254,,"[522.0, -2.0, 221.0, 93.0]",Rectangle,"('0', '0')",2022-12-22 16:32:31,"{'Object Chainage': '0.8177', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.549', 'Area': '0.77', 'Area_Percentage': '9.51', 'Count': '', 'Remarks': ''}",44
223,255,1,20,0.8282,2022_11_10_17_48_26_778173_RIM.jpg,Alligator Cracking,255,,"[102.0, 2.0, 1213.0, 61.0]",Rectangle,"('0', '0')",2022-12-22 16:32:46,"{'Object Chainage': '0.8282', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.36', 'Area': '2.79', 'Area_Percentage': '34.22', 'Remarks': ''}",39
224,256,1,20,0.8386,2022_11_10_17_48_28_650164_RIM.jpg,Alligator Cracking,256,,"[10.0, 0.0, 1549.0, 73.0]",Rectangle,"('0', '0')",2022-12-22 16:32:59,"{'Object Chainage': '0.8386', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.431', 'Area': '4.26', 'Area_Percentage': '52.3', 'Remarks': ''}",39
225,257,1,20,0.8528,2022_11_10_17_48_30_482769_RIM.jpg,Alligator Cracking,257,,"[1429.0, 4.0, 134.0, 111.0]",Rectangle,"('0', '0')",2022-12-22 16:33:09,"{'Object Chainage': '0.8528', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.655', 'Area': '0.56', 'Area_Percentage': '6.88', 'Remarks': ''}",39
226,258,1,20,0.8448,2022_11_10_17_48_30_482769_RIM.jpg,Alligator Cracking,258,,"[29.0, 24.0, 212.0, 59.0]",Rectangle,"('0', '0')",2022-12-22 16:33:14,"{'Object Chainage': '0.8448', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.348', 'Area': '0.47', 'Area_Percentage': '5.79', 'Remarks': ''}",39
227,259,1,20,0.8577,2022_11_10_17_48_32_278963_RIM.jpg,Alligator Cracking,259,,"[37.0, 6.0, 1164.0, 103.0]",Rectangle,"('0', '0')",2022-12-22 16:33:25,"{'Object Chainage': '0.8577', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.608', 'Area': '4.52', 'Area_Percentage': '55.45', 'Remarks': ''}",39
228,260,1,20,0.8694,2022_11_10_17_48_34_056207_RIM.jpg,Alligator Cracking,260,,"[262.0, -2.0, 1285.0, 96.0]",Rectangle,"('0', '0')",2022-12-22 16:33:44,"{'Object Chainage': '0.8694', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.567', 'Area': '4.65', 'Area_Percentage': '57.06', 'Remarks': ''}",39
229,261,1,20,0.8773,2022_11_10_17_48_35_827468_RIM.jpg,Alligator Cracking,261,,"[7.0, -2.0, 1108.0, 87.0]",Rectangle,"('0', '0')",2022-12-22 16:33:57,"{'Object Chainage': '0.8773', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.513', 'Area': '3.63', 'Area_Percentage': '44.58', 'Remarks': ''}",39
230,262,1,20,0.8818,2022_11_10_17_48_35_827468_RIM.jpg,Pothole,262,,"[1130.0, 3.0, 385.0, 98.0]",Rectangle,"('0', '0')",2022-12-22 16:34:12,"{'Object Chainage': '0.8818', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.578', 'Area': '1.42', 'Area_Percentage': '17.45', 'Count': '', 'Remarks': ''}",44
231,263,1,20,0.8912,2022_11_10_17_48_37_578782_RIM.jpg,Alligator Cracking,263,,"[861.0, 4.0, 702.0, 81.0]",Rectangle,"('0', '0')",2022-12-22 16:34:32,"{'Object Chainage': '0.8912', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.478', 'Area': '2.14', 'Area_Percentage': '26.3', 'Remarks': ''}",39
232,264,1,20,0.8977,2022_11_10_17_48_39_307158_RIM.jpg,Alligator Cracking,264,,"[64.0, 2.0, 1134.0, 134.0]",Rectangle,"('0', '0')",2022-12-22 16:34:43,"{'Object Chainage': '0.8977', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.791', 'Area': '5.73', 'Area_Percentage': '70.28', 'Remarks': ''}",39
233,265,1,20,0.9025,2022_11_10_17_48_39_307158_RIM.jpg,Alligator Cracking,265,,"[1312.0, 4.0, 251.0, 77.0]",Rectangle,"('0', '0')",2022-12-22 16:34:48,"{'Object Chainage': '0.9025', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.454', 'Area': '0.73', 'Area_Percentage': '8.94', 'Remarks': ''}",39
234,266,1,20,0.9112,2022_11_10_17_48_41_036531_RIM.jpg,Alligator Cracking,266,,"[897.0, 2.0, 651.0, 106.0]",Rectangle,"('0', '0')",2022-12-22 16:34:59,"{'Object Chainage': '0.9112', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.626', 'Area': '2.6', 'Area_Percentage': '31.92', 'Remarks': ''}",39
235,267,1,20,0.916,2022_11_10_17_48_42_777871_RIM.jpg,Alligator Cracking,267,,"[3.0, 4.0, 678.0, 111.0]",Rectangle,"('0', '0')",2022-12-22 16:35:12,"{'Object Chainage': '0.916', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.655', 'Area': '2.84', 'Area_Percentage': '34.81', 'Remarks': ''}",39
236,268,1,20,0.9213,2022_11_10_17_48_42_777871_RIM.jpg,Alligator Cracking,268,,"[917.0, 4.0, 640.0, 132.0]",Rectangle,"('0', '0')",2022-12-22 16:35:19,"{'Object Chainage': '0.9213', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.779', 'Area': '3.18', 'Area_Percentage': '39.07', 'Remarks': ''}",39
237,269,1,20,0.9286,2022_11_10_17_48_44_540156_RIM.jpg,Alligator Cracking,269,,"[-2.0, -1.0, 1565.0, 105.0]",Rectangle,"('0', '0')",2022-12-22 16:35:32,"{'Object Chainage': '0.9286', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.62', 'Area': '6.19', 'Area_Percentage': '76.0', 'Remarks': ''}",39
238,270,1,20,0.9367,2022_11_10_17_48_46_355299_RIM.jpg,Alligator Cracking,270,,"[75.0, 1.0, 765.0, 82.0]",Rectangle,"('0', '0')",2022-12-22 16:35:44,"{'Object Chainage': '0.9367', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.484', 'Area': '2.36', 'Area_Percentage': '29.01', 'Remarks': ''}",39
239,271,1,20,0.942,2022_11_10_17_48_46_355299_RIM.jpg,Alligator Cracking,271,,"[1159.0, 14.0, 404.0, 86.0]",Rectangle,"('0', '0')",2022-12-22 16:35:53,"{'Object Chainage': '0.942', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.508', 'Area': '1.31', 'Area_Percentage': '16.07', 'Remarks': ''}",39
240,272,1,20,0.9477,2022_11_10_17_48_48_404816_RIM.jpg,Alligator Cracking,272,,"[382.0, 8.0, 479.0, 118.0]",Rectangle,"('0', '0')",2022-12-22 16:36:13,"{'Object Chainage': '0.9477', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.696', 'Area': '2.13', 'Area_Percentage': '26.14', 'Remarks': ''}",39
241,273,1,20,0.951,2022_11_10_17_48_48_404816_RIM.jpg,Alligator Cracking,273,,"[876.0, 5.0, 623.0, 83.0]",Rectangle,"('0', '0')",2022-12-22 16:36:22,"{'Object Chainage': '0.951', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.49', 'Area': '1.95', 'Area_Percentage': '23.92', 'Remarks': ''}",39
242,274,1,20,0.9592,2022_11_10_17_48_51_200336_RIM.jpg,Alligator Cracking,274,,"[359.0, 4.0, 1049.0, 36.0]",Rectangle,"('0', '0')",2022-12-22 16:36:32,"{'Object Chainage': '0.9592', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.212', 'Area': '1.42', 'Area_Percentage': '17.47', 'Remarks': ''}",39
243,275,1,20,0.0113,2022_11_10_17_45_49_059466_RIM.jpg,Pothole,275,,"[1011.0, 5.0, 448.0, 45.0]",Rectangle,"('0', '0')",2022-12-22 16:37:06,"{'Object Chainage': '0.0113', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.266', 'Area': '0.76', 'Area_Percentage': '9.32', 'Count': '', 'Remarks': ''}",44
244,276,1,20,0.2675,2022_11_10_17_46_46_390070_RIM.jpg,Data Loss,276,,"[297.0, -2.0, 580.0, 16.0]",Rectangle,"('0', '0')",2022-12-22 16:37:49,"{'Object Chainage': '0.2675', 'Object Geo_Location': '0 , 0', 'Area': '0.35', 'Area_Percentage': '4.29', 'Condition': 'data loss', 'Remarks': ''}",71
245,277,1,20,0.2772,2022_11_10_17_46_48_169309_RIM.jpg,Data Loss,277,,"[132.0, -2.0, 820.0, 20.0]",Rectangle,"('0', '0')",2022-12-22 16:38:01,"{'Object Chainage': '0.2772', 'Object Geo_Location': '0 , 0', 'Area': '0.62', 'Area_Percentage': '7.59', 'Condition': 'data loss', 'Remarks': ''}",71
246,278,1,20,0.3147,2022_11_10_17_46_55_339125_RIM.jpg,Transverse Cracks,278,,"[71.0, 0.0, 80.0, 136.0]",Rectangle,"('0', '0')",2022-12-22 16:38:20,"{'Object Chainage': '0.3147', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '0.803', 'Width': '0.511', 'Area': '0.41', 'Area_Percentage': '5.03', 'Remarks': ''}",42
247,279,1,20,0.5893,2022_11_10_17_47_43_200066_RIM.jpg,ravelling,279,,"[693.0, 86.0, 416.0, 50.0]",Rectangle,"('0', '0')",2022-12-22 16:39:09,"{'Object Chainage': '0.5893', 'Object Geo_Location': '0 , 0', 'Width': '0.295', 'Area': '0.78', 'Area_Percentage': '9.62', 'Severity Level': 'Low (Some loss of fines)', 'Remarks': ''}",70
248,280,1,20,0.6798,2022_11_10_17_47_59_461556_RIM.jpg,ravelling,280,,"[802.0, 47.0, 374.0, 89.0]",Rectangle,"('0', '0')",2022-12-22 16:40:43,"{'Object Chainage': '0.6798', 'Object Geo_Location': '0 , 0', 'Width': '0.525', 'Area': '1.25', 'Area_Percentage': '15.4', 'Severity Level': 'Low (Some loss of fines)', 'Remarks': ''}",70
249,281,1,21,0.0319,2022_11_10_17_41_13_317239_RIM.jpg,Pothole,281,,"[1111.0, -1.0, 452.0, 119.0]",Rectangle,"('0', '0')",2022-12-22 16:43:31,"{'Object Chainage': '0.0319', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.702', 'Area': '2.03', 'Area_Percentage': '24.88', 'Count': '', 'Remarks': ''}",44
250,282,1,21,0.0343,2022_11_10_17_41_15_385705_RIM.jpg,Alligator Cracking,282,,"[3.0, 14.0, 93.0, 117.0]",Rectangle,"('0', '0')",2022-12-22 16:43:41,"{'Object Chainage': '0.0343', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.594', 'Area': '0.41', 'Area_Percentage': '5.03', 'Remarks': ''}",39
251,283,1,21,0.0453,2022_11_10_17_41_17_250715_RIM.jpg,Pothole,283,,"[109.0, -1.0, 208.0, 137.0]",Rectangle,"('0', '0')",2022-12-22 16:44:05,"{'Object Chainage': '0.0453', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.809', 'Area': '1.07', 'Area_Percentage': '13.18', 'Count': '', 'Remarks': ''}",44
252,284,1,21,0.0485,2022_11_10_17_41_17_250715_RIM.jpg,Alligator Cracking,284,,"[483.0, 17.0, 557.0, 119.0]",Rectangle,"('0', '0')",2022-12-22 16:44:13,"{'Object Chainage': '0.0485', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.702', 'Area': '2.5', 'Area_Percentage': '30.66', 'Remarks': ''}",39
253,285,1,21,0.0524,2022_11_10_17_41_17_250715_RIM.jpg,Alligator Cracking,285,,"[1289.0, 12.0, 260.0, 124.0]",Rectangle,"('0', '0')",2022-12-22 16:44:18,"{'Object Chainage': '0.0524', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.732', 'Area': '1.21', 'Area_Percentage': '14.91', 'Remarks': ''}",39
254,286,1,21,0.0572,2022_11_10_17_41_19_180551_RIM.jpg,Alligator Cracking,286,,"[-2.0, -2.0, 1098.0, 138.0]",Rectangle,"('0', '0')",2022-12-22 16:44:27,"{'Object Chainage': '0.0572', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.814', 'Area': '5.71', 'Area_Percentage': '70.08', 'Remarks': ''}",39
255,287,1,21,0.0612,2022_11_10_17_41_19_180551_RIM.jpg,Alligator Cracking,287,,"[1129.0, 7.0, 174.0, 64.0]",Rectangle,"('0', '0')",2022-12-22 16:44:32,"{'Object Chainage': '0.0612', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.378', 'Area': '0.42', 'Area_Percentage': '5.15', 'Remarks': ''}",39
256,288,1,21,0.0654,2022_11_10_17_41_21_276942_RIM.jpg,Alligator Cracking,288,,"[4.0, 26.0, 464.0, 87.0]",Rectangle,"('0', '0')",2022-12-22 16:44:57,"{'Object Chainage': '0.0654', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.513', 'Area': '1.52', 'Area_Percentage': '18.67', 'Remarks': ''}",39
257,289,1,21,0.07,2022_11_10_17_41_21_276942_RIM.jpg,Alligator Cracking,289,,"[480.0, 7.0, 1079.0, 129.0]",Rectangle,"('0', '0')",2022-12-22 16:45:04,"{'Object Chainage': '0.07', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.761', 'Area': '5.24', 'Area_Percentage': '64.38', 'Remarks': ''}",39
258,290,1,21,0.2204,2022_11_10_17_41_50_743101_RIM.jpg,Alligator Cracking,290,,"[968.0, 18.0, 214.0, 103.0]",Rectangle,"('0', '0')",2022-12-22 16:45:27,"{'Object Chainage': '0.2204', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.608', 'Area': '0.83', 'Area_Percentage': '10.19', 'Remarks': ''}",39
259,291,1,21,0.2388,2022_11_10_17_41_54_564876_RIM.jpg,Data Loss,291,,"[250.0, -2.0, 1111.0, 14.0]",Rectangle,"('0', '0')",2022-12-22 16:46:07,"{'Object Chainage': '0.2388', 'Object Geo_Location': '0 , 0', 'Area': '0.59', 'Area_Percentage': '7.19', 'Condition': 'data loss', 'Remarks': ''}",71
260,292,1,21,0.251,2022_11_10_17_41_56_563528_RIM.jpg,Data Loss,292,,"[1067.0, -2.0, 224.0, 16.0]",Rectangle,"('0', '0')",2022-12-22 16:46:29,"{'Object Chainage': '0.251', 'Object Geo_Location': '0 , 0', 'Area': '0.14', 'Area_Percentage': '1.66', 'Condition': 'data loss', 'Remarks': ''}",71
261,293,1,21,0.2489,2022_11_10_17_41_56_563528_RIM.jpg,Data Loss,293,,"[683.0, -2.0, 303.0, 16.0]",Rectangle,"('0', '0')",2022-12-22 16:46:35,"{'Object Chainage': '0.2489', 'Object Geo_Location': '0 , 0', 'Area': '0.18', 'Area_Percentage': '2.24', 'Condition': 'data loss', 'Remarks': ''}",71
262,294,1,21,0.256,2022_11_10_17_41_58_522287_RIM.jpg,Alligator Cracking,294,,"[32.0, 44.0, 608.0, 73.0]",Rectangle,"('0', '0')",2022-12-22 16:46:46,"{'Object Chainage': '0.256', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.431', 'Area': '1.67', 'Area_Percentage': '20.53', 'Remarks': ''}",39
263,295,1,21,0.2809,2022_11_10_17_42_02_322120_RIM.jpg,Alligator Cracking,295,,"[870.0, 20.0, 608.0, 75.0]",Rectangle,"('0', '0')",2022-12-22 16:47:10,"{'Object Chainage': '0.2809', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.443', 'Area': '1.72', 'Area_Percentage': '21.09', 'Remarks': ''}",39
264,296,1,21,0.318,2022_11_10_17_42_09_647520_RIM.jpg,Longitudinal Cracks,296,,"[390.0, 51.0, 565.0, 48.0]",Rectangle,"('0', '0')",2022-12-22 16:47:47,"{'Object Chainage': '0.318', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '3.607', 'Width': '0.283', 'Area': '1.02', 'Area_Percentage': '12.54', 'Remarks': ''}",41
265,297,1,21,0.4109,2022_11_10_17_42_26_081548_RIM.jpg,Longitudinal Cracks,297,,"[970.0, 46.0, 394.0, 34.0]",Rectangle,"('0', '0')",2022-12-22 16:48:10,"{'Object Chainage': '0.4109', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '2.515', 'Width': '0.201', 'Area': '0.5', 'Area_Percentage': '6.2', 'Remarks': ''}",41
266,298,1,21,0.425,2022_11_10_17_42_29_506384_RIM.jpg,Longitudinal Cracks,298,,"[2.0, 41.0, 331.0, 51.0]",Rectangle,"('0', '0')",2022-12-22 16:48:23,"{'Object Chainage': '0.425', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '2.113', 'Width': '0.301', 'Area': '0.64', 'Area_Percentage': '7.81', 'Remarks': ''}",41
267,299,1,21,0.4288,2022_11_10_17_42_29_506384_RIM.jpg,Longitudinal Cracks,299,,"[639.0, 51.0, 341.0, 53.0]",Rectangle,"('0', '0')",2022-12-22 16:48:30,"{'Object Chainage': '0.4288', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '2.177', 'Width': '0.313', 'Area': '0.68', 'Area_Percentage': '8.36', 'Remarks': ''}",41
268,300,1,21,0.442,2022_11_10_17_42_31_200850_RIM.jpg,Longitudinal Cracks,300,,"[1149.0, 54.0, 408.0, 45.0]",Rectangle,"('0', '0')",2022-12-22 16:48:39,"{'Object Chainage': '0.442', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '2.605', 'Width': '0.266', 'Area': '0.69', 'Area_Percentage': '8.49', 'Remarks': ''}",41
269,301,1,21,0.4359,2022_11_10_17_42_31_200850_RIM.jpg,Longitudinal Cracks,301,,"[245.0, 65.0, 155.0, 47.0]",Rectangle,"('0', '0')",2022-12-22 16:48:46,"{'Object Chainage': '0.4359', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '0.989', 'Width': '0.277', 'Area': '0.27', 'Area_Percentage': '3.37', 'Remarks': ''}",41
270,302,1,21,0.459,2022_11_10_17_42_34_689516_RIM.jpg,Longitudinal Cracks,302,,"[395.0, 59.0, 912.0, 53.0]",Rectangle,"('0', '0')",2022-12-22 16:49:06,"{'Object Chainage': '0.459', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Length': '5.822', 'Width': '0.313', 'Area': '1.82', 'Area_Percentage': '22.36', 'Remarks': ''}",41
271,303,1,21,0.4706,2022_11_10_17_42_36_473742_RIM.jpg,Alligator Cracking,303,,"[849.0, 37.0, 545.0, 75.0]",Rectangle,"('0', '0')",2022-12-22 16:49:18,"{'Object Chainage': '0.4706', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.443', 'Area': '1.54', 'Area_Percentage': '18.91', 'Remarks': ''}",39
272,304,1,21,0.4961,2022_11_10_17_42_41_841380_RIM.jpg,Data Loss,304,,"[8.0, -1.0, 696.0, 14.0]",Rectangle,"('0', '0')",2022-12-22 16:49:34,"{'Object Chainage': '0.4961', 'Object Geo_Location': '0 , 0', 'Area': '0.37', 'Area_Percentage': '4.51', 'Condition': 'data loss', 'Remarks': ''}",71
273,305,1,21,0.5076,2022_11_10_17_42_43_581723_RIM.jpg,Data Loss,305,,"[4.0, -2.0, 1218.0, 15.0]",Rectangle,"('0', '0')",2022-12-22 16:49:47,"{'Object Chainage': '0.5076', 'Object Geo_Location': '0 , 0', 'Area': '0.69', 'Area_Percentage': '8.45', 'Condition': 'data loss', 'Remarks': ''}",71
274,306,1,21,0.5657,2022_11_10_17_42_53_364548_RIM.jpg,Pothole,306,,"[193.0, -2.0, 175.0, 81.0]",Rectangle,"('0', '0')",2022-12-22 16:50:13,"{'Object Chainage': '0.5657', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.478', 'Area': '0.53', 'Area_Percentage': '6.56', 'Count': '', 'Remarks': ''}",44
275,307,1,21,0.5708,2022_11_10_17_42_53_364548_RIM.jpg,Alligator Cracking,307,,"[1060.0, 6.0, 187.0, 93.0]",Rectangle,"('0', '0')",2022-12-22 16:50:30,"{'Object Chainage': '0.5708', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Low (1-3 mm)', 'Width': '0.549', 'Area': '0.66', 'Area_Percentage': '8.04', 'Remarks': ''}",39
276,308,1,21,0.5675,2022_11_10_17_42_53_364548_RIM.jpg,Pothole,308,,"[536.0, 0.0, 115.0, 43.0]",Rectangle,"('0', '0')",2022-12-22 16:50:48,"{'Object Chainage': '0.5675', 'Object Geo_Location': '0 , 0', 'Severity Level': 'Small (25mm deep & 200mm wide)', 'Width': '0.254', 'Area': '0.19', 'Area_Percentage': '2.29', 'Count': '', 'Remarks': ''}",44
